Date,0050.TW,006208.TW,0056.TW,00878.TW,00919.TW,2330.TW
2012/5/14,51.29999924,,23.75,,,84.80000305
2012/5/15,50.90000153,,23.54000092,,,85.40000153
2012/5/16,51,,23.60000038,,,84.19999695
2012/5/17,50.25,,23.5,,,84.80000305
2012/5/18,50.04999924,,23.20000076,,,83.90000153
2012/5/21,49.95000076,,23,,,81
2012/5/22,50.34999847,,23.45000076,,,82.69999695
2012/5/23,49.90000153,,23.14999962,,,81
2012/5/24,49.54999924,,22.89999962,,,78.90000153
2012/5/25,49.45000076,,22.70000076,,,79.80000305
2012/5/28,49.00999832,,22.79999924,,,80
2012/5/29,49.59999847,,22.85000038,,,82.5
2012/5/30,50.34999847,,23.20000076,,,81.59999847
2012/5/31,49.54999924,,23.20000076,,,80.5
2012/6/1,49.84999847,,23.19000053,,,81.69999695
2012/6/4,48.20000076,,22.5,,,76.5
2012/6/5,48.41999817,,22.43000031,,,77.5
2012/6/6,48.40000153,,22.60000038,,,78.19999695
2012/6/7,49.09999847,,22.89999962,,,79.40000153
2012/6/8,48.56999969,,22.70000076,,,77
2012/6/11,48.86000061,,22.78000069,,,79.90000153
2012/6/12,48.09999847,,22.82999992,,,78.5
2012/6/13,48.61000061,,22.96999931,,,80.80000305
2012/6/14,48.70999908,,22.78000069,,,80
2012/6/15,48.77999878,,22.82999992,,,79.19999695
2012/6/18,50.40000153,,23.20999908,,,80
2012/6/19,50,,23.35000038,,,80.90000153
2012/6/20,50.15000153,,23.29999924,,,81.30000305
2012/6/21,50.20000076,,23.39999962,,,80.5
2012/6/22,49.20000076,30,23.14999962,,,80
2012/6/25,49.04000092,30,23.04999924,,,80.80000305
2012/6/26,49,30,23.04999924,,,79
2012/6/27,48.88000107,30,23.07999992,,,78.30000305
2012/6/28,49.70000076,30,23.29000092,,,80
2012/6/29,49.47999954,30,23.15999985,,,79.59999847
2012/7/2,50.5,29.95000076,23.5,,,81.5
2012/7/3,50.79999924,30.11000061,23.73999977,,,83.59999847
2012/7/4,51.45000076,30.25,24.28000069,,,82.09999847
2012/7/5,51.45000076,30.15999985,24.03000069,,,82
2012/7/6,51.45000076,30.12000084,24,,,81
2012/7/9,50.79999924,29.88999939,23.89999962,,,79.90000153
2012/7/10,50.95000076,29.62000084,23.95000076,,,79.40000153
2012/7/11,50.29999924,29.62000084,23.77000046,,,78.09999847
2012/7/12,50.45000076,29.02000046,23.77000046,,,77.5
2012/7/13,49.5,28.95999908,23.45000076,,,74.90000153
2012/7/16,49.75,29.02000046,23.60000038,,,76.30000305
2012/7/17,49.5,29.04000092,23.35000038,,,74.5
2012/7/18,49.79999924,29.12999916,23.5,,,75
2012/7/19,49.70000076,28.89999962,23.39999962,,,76.80000305
2012/7/20,50.15000153,29.43000031,23.60000038,,,76.40000153
2012/7/23,49.65000153,29.03000069,23.5,,,75.09999847
2012/7/24,49.20000076,28.86000061,23.35000038,,,74.30000305
2012/7/25,48.81999969,28.42000008,23.07999992,,,75
2012/7/26,49.33000183,28.70000076,23.28000069,,,75.69999695
2012/7/27,49.5,29.05999947,23.35000038,,,77.90000153
2012/7/30,50,29.5,23.59000015,,,80
2012/7/31,50.5,29.62999916,23.78000069,,,78.5
2012/8/1,50.90000153,29.79999924,24.04999924,,,80.09999847
2012/8/2,51.20000076,30.07999992,24.13999939,,,80
2012/8/3,50.75,29.89999962,24.10000038,,,79.5
2012/8/6,51.90000153,30,24.22999954,,,80.90000153
2012/8/7,51.59999847,30.25,24.25,,,81.30000305
2012/8/8,51.95000076,30.46999931,24.37999916,,,81.90000153
2012/8/9,52.09999847,30.65999985,24.54999924,,,81.30000305
2012/8/10,52.84999847,31,24.87000084,,,82.30000305
2012/8/13,53,31,24.75,,,83.80000305
2012/8/14,53.09999847,31.06999969,24.77000046,,,83
2012/8/15,53.20000076,31.25,24.77000046,,,83.69999695
2012/8/16,53.09999847,31.17000008,24.71999931,,,83
2012/8/17,53.34999847,31.21999931,25.03000069,,,83
2012/8/20,52.84999847,31.06999969,25.12000084,,,82.69999695
2012/8/21,52.95000076,31.04999924,24.86000061,,,82.69999695
2012/8/22,53.34999847,31.15999985,25.05999947,,,83.09999847
2012/8/23,53.20000076,31.35000038,24.98999977,,,82.40000153
2012/8/24,53,31.20000076,24.85000038,,,82.30000305
2012/8/27,53.45000076,31.45000076,25.04999924,,,82.90000153
2012/8/28,52.95000076,31.10000038,24.70000076,,,82.30000305
2012/8/29,52.40000153,30.79999924,24.60000038,,,82.59999847
2012/8/30,52.45000076,30.72999954,24.5,,,82.30000305
2012/8/31,52.5,30.87000084,24.39999962,,,82.40000153
2012/9/3,52.70000076,30.86000061,24.70999908,,,83.5
2012/9/4,53.15000153,31.25,24.79999924,,,84
2012/9/5,52.90000153,31.14999962,24.69000053,,,83
2012/9/6,52.29999924,30.70000076,24.54999924,,,82.80000305
2012/9/7,53.09999847,31,24.70000076,,,83
2012/9/10,52.95000076,31.07999992,24.64999962,,,83.30000305
2012/9/11,53.34999847,31.20000076,24.75,,,84.19999695
2012/9/12,53.75,31.44000053,24.75,,,84.5
2012/9/13,54.20000076,31.72999954,24.95000076,,,84.5
2012/9/14,54.79999924,32.20000076,25.10000038,,,85.59999847
2012/9/17,55.5,32.70000076,25.25,,,86.90000153
2012/9/18,55.5,32.40000153,25.35000038,,,86.5
2012/9/19,55.45000076,32.65000153,25.37999916,,,85.90000153
2012/9/20,55.54999924,32.65999985,25.35000038,,,86
2012/9/21,55.34999847,32.54000092,25.20000076,,,86
2012/9/24,55.29999924,32.49000168,25.39999962,,,85.69999695
2012/9/25,55.59999847,32.66999817,25.39999962,,,85.80000305
2012/9/26,54.90000153,32.29999924,25.22999954,,,85.40000153
2012/9/27,54.79999924,32.09999847,25,,,86.80000305
2012/9/28,55.25,32.33000183,24.95999908,,,88.59999847
2012/10/1,55,32.18999863,24.97999954,,,89.19999695
2012/10/2,55.09999847,32.29000092,24.97999954,,,89.19999695
2012/10/3,55.25,32.45999908,25,,,89.59999847
2012/10/4,55,32.20000076,24.94000053,,,89.90000153
2012/10/5,55,32.33000183,24.78000069,,,91
2012/10/8,55,32.22000122,24.79999924,,,91
2012/10/9,54.75,32.11999893,24.54999924,,,87.19999695
2012/10/11,53.70000076,31.44000053,24.18000031,,,85.09999847
2012/10/12,53.29999924,31.20000076,23.95999908,,,85.59999847
2012/10/15,53.04999924,31.01000023,23.90999985,,,86.09999847
2012/10/16,53.40000153,31.28000069,23.95999908,,,86.69999695
2012/10/17,53.90000153,31.53000069,24,,,87.80000305
2012/10/18,53.70000076,31.39999962,24,,,87
2012/10/19,53.59999847,31.35000038,23.87999916,,,86.19999695
2012/10/22,52.59999847,30.70000076,23.68000031,,,86.30000305
2012/10/23,52.90000153,30.92000008,23.87999916,,,85.90000153
2012/10/24,50.54999924,30.94000053,22.28000069,,,85.09999847
2012/10/25,50.95000076,30.81999969,22.37999916,,,85.40000153
2012/10/26,50.70000076,30.62999916,22.25,,,86.5
2012/10/29,49.99000168,30.21999931,21.45999908,,,88.30000305
2012/10/30,50.29999924,30,21.25,,,88.80000305
2012/10/31,50.70000076,30.73999977,21.39999962,,,88
2012/11/1,50.09999847,28.89999962,21.14999962,,,88.59999847
2012/11/2,50.70000076,28.79999924,21.35000038,,,90
2012/11/5,50.54999924,28.89999962,21.26000023,,,89.90000153
2012/11/6,50.65000153,28.71999931,21.17000008,,,90.59999847
2012/11/7,50.90000153,28.95000076,21.37000084,,,90.5
2012/11/8,50.59999847,28.80999947,21.28000069,,,90.80000305
2012/11/9,50.34999847,28.61000061,21.18000031,,,90.30000305
2012/11/12,51.29999924,29.10000038,21.5,,,91
2012/11/13,51,28.89999962,21.31999969,,,91
2012/11/14,49.95000076,28.40999985,21.12000084,,,90
2012/11/15,50,28.39999962,21.21999931,,,89.90000153
2012/11/16,49.95000076,28.53000069,21.28000069,,,89.19999695
2012/11/19,50.29999924,28.65999985,21.30999947,,,89.69999695
2012/11/20,50.70000076,28.70000076,21.44000053,,,90
2012/11/21,50.45000076,28.70000076,21.34000015,,,90.30000305
2012/11/22,50.29999924,28.70000076,21.18000031,,,90.30000305
2012/11/23,50.54999924,28.87999916,21.18000031,,,91.59999847
2012/11/26,51.79999924,29.80999947,21.64999962,,,95.5
2012/11/27,52.20000076,29.87000084,21.79999924,,,94.59999847
2012/11/28,52.40000153,29.92000008,21.85000038,,,95.80000305
2012/11/29,52.65000153,30.14999962,22,,,96
2012/11/30,53.09999847,30.35000038,22.20000076,,,96
2012/12/3,53.54999924,30.69000053,22.44000053,,,98.30000305
2012/12/4,53.04999924,30.47999954,22.38999939,,,96.90000153
2012/12/5,53.29999924,30.45999908,22.45000076,,,94.59999847
2012/12/6,53.75,30.70999908,22.68000031,,,96.59999847
2012/12/7,53.65000153,30.65999985,22.62999916,,,97.09999847
2012/12/10,53.90000153,30.70000076,22.54000092,,,97.90000153
2012/12/11,53.65000153,30.54999924,22.59000015,,,97.30000305
2012/12/12,53.79999924,30.88999939,22.60000038,,,98.30000305
2012/12/13,54.29999924,31.12000084,22.72999954,,,98.30000305
2012/12/14,54.59999847,31.07999992,22.85000038,,,98.19999695
2012/12/17,54.20000076,30.79999924,22.71999931,,,96.40000153
2012/12/18,53.75,30.61000061,22.52000046,,,95
2012/12/19,53.95000076,30.77000046,22.54999924,,,96.69999695
2012/12/20,53.34999847,30.38999939,22.5,,,96.09999847
2012/12/21,53.04999924,30.22999954,22.37999916,,,95.09999847
2012/12/24,52.90000153,30.04999924,22.30999947,,,96
2012/12/25,52.75,30.14999962,22.40999985,,,96
2012/12/26,53.59999847,30.56999969,22.62000084,,,96.5
2012/12/27,53.20000076,30.31999969,22.48999977,,,96.19999695
2012/12/28,53.70000076,30.68000031,22.70000076,,,96.80000305
2013/1/2,54,30.78000069,22.82999992,,,97.59999847
2013/1/3,54.90000153,31.29000092,23.04999924,,,100.5
2013/1/4,54.84999847,31.25,23.05999947,,,100.5
2013/1/7,54.54999924,30.85000038,22.95000076,,,101
2013/1/8,54,30.75,22.95000076,,,99.59999847
2013/1/9,53.75,30.79999924,22.79999924,,,100.5
2013/1/10,54.29999924,30.90999985,22.95000076,,,99.90000153
2013/1/11,54.70000076,31.26000023,23.10000038,,,101.5
2013/1/14,54,30.71999931,22.93000031,,,101
2013/1/15,54.20000076,31,23.10000038,,,102
2013/1/16,54.04999924,30.79999924,23.06999969,,,100.5
2013/1/17,53.90000153,30.79999924,23.10000038,,,100.5
2013/1/18,53.95000076,30.72999954,22.95000076,,,101.5
2013/1/21,53.95000076,30.72999954,23.04999924,,,101
2013/1/22,54.29999924,30.70000076,23.14999962,,,101
2013/1/23,54.20000076,30.98999977,23.25,,,101.5
2013/1/24,53.75,30.62999916,23.12000084,,,100
2013/1/25,53.65000153,30.54000092,23.05999947,,,99.90000153
2013/1/28,53.70000076,30.67000008,23.15999985,,,98.69999695
2013/1/29,53.95000076,30.85000038,23.35000038,,,100
2013/1/30,54.5,31.19000053,23.5,,,102
2013/1/31,54.5,31.17000008,23.64999962,,,100.5
2013/2/1,54.70000076,31.26000023,23.76000023,,,101.5
2013/2/4,54.84999847,31.40999985,23.89999962,,,102
2013/2/5,54.90000153,31.47999954,23.86000061,,,103
2013/2/6,55.20000076,31.54000092,23.82999992,,,103.5
2013/2/18,55.5,31.79000092,23.78000069,,,107
2013/2/19,55.59999847,31.87999916,23.73999977,,,108.5
2013/2/20,55.90000153,31.98999977,23.81999969,,,108.5
2013/2/21,55.90000153,32.06000137,23.79999924,,,108.5
2013/2/22,55.59999847,31.85000038,23.70000076,,,106
2013/2/25,55.79999924,31.87999916,23.67000008,,,106.5
2013/2/26,55.25,31.45999908,23.5,,,103.5
2013/2/27,55.04999924,31.42000008,23.54000092,,,102
2013/3/1,55.34999847,31.60000038,23.63999939,,,103
2013/3/4,55.40000153,31.62000084,23.76000023,,,104.5
2013/3/5,54.90000153,31.35000038,23.61000061,,,103.5
2013/3/6,55.70000076,31.79000092,23.79999924,,,104
2013/3/7,55.20000076,31.60000038,23.75,,,103.5
2013/3/8,55.59999847,31.76000023,23.72999954,,,103
2013/3/11,55.79999924,31.78000069,23.79999924,,,102
2013/3/12,55.90000153,31.86000061,23.79999924,,,102
2013/3/13,55.59999847,31.87000084,23.70000076,,,102.5
2013/3/14,55.5,31.68000031,23.51000023,,,104
2013/3/15,55.59999847,31.55999947,23.5,,,105
2013/3/18,55,31.18000031,23.22999954,,,102
2013/3/19,54.70000076,31.02000046,23.04999924,,,101
2013/3/20,54.34999847,30.87000084,22.85000038,,,99.5
2013/3/21,54.40000153,30.94000053,22.84000015,,,98.80000305
2013/3/22,54.20000076,30.86000061,23,,,98.59999847
2013/3/25,54.75,31.04999924,23.10000038,,,99.90000153
2013/3/26,54.54999924,31,23.19000053,,,99.19999695
2013/3/27,54.59999847,30.98999977,23.07999992,,,99
2013/3/28,54.70000076,31.14999962,23.19000053,,,100
2013/3/29,54.84999847,31.18000031,23.20000076,,,100
2013/4/1,55.09999847,31.37000084,23.25,,,101
2013/4/2,55,31.29999924,23.14999962,,,100.5
2013/4/3,55.09999847,31.40999985,23.25,,,101.5
2013/4/8,54.45000076,31.10000038,23.20000076,,,99
2013/4/9,54,30.61000061,22.97999954,,,98
2013/4/10,53.75,30.67000008,23.03000069,,,98.80000305
2013/4/11,53.95000076,30.72999954,23,,,99
2013/4/12,54.40000153,31.02000046,23.12999916,,,101.5
2013/4/15,54.25,30.85000038,23.10000038,,,100.5
2013/4/16,53.5,30.45999908,23,,,98.19999695
2013/4/17,54,30.65999985,23,,,101.5
2013/4/18,53.54999924,30.47999954,23.12000084,,,100
2013/4/19,54.25,30.92000008,23.12000084,,,105.5
2013/4/22,55.54999924,31.67000008,23.29999924,,,108.5
2013/4/23,55.40000153,31.60000038,23.29999924,,,106.5
2013/4/24,55.34999847,31.64999962,23.46999931,,,106.5
2013/4/25,55.45000076,31.65999985,23.5,,,106
2013/4/26,55.79999924,31.88999939,23.59000015,,,107
2013/4/29,55.90000153,31.87000084,23.70999908,,,108.5
2013/4/30,56.25,32.15000153,23.94000053,,,108.5
2013/5/2,56.34999847,32.20000076,23.89999962,,,110
2013/5/3,56.84999847,32.38999939,24.13999939,,,111.5
2013/5/6,57,32.61999893,24.26000023,,,111.5
2013/5/7,56.90000153,32.50999832,24.18000031,,,112
2013/5/8,57.20000076,32.61999893,24.03000069,,,112.5
2013/5/9,58.20000076,32.90000153,24.5,,,116
2013/5/10,58.09999847,33.13000107,24.28000069,,,115
2013/5/13,57.90000153,32.90999985,24.20000076,,,115
2013/5/14,58,32.93999863,24.31999969,,,115.5
2013/5/15,58.09999847,32.97999954,24.21999931,,,115
2013/5/16,58.5,33.22000122,24.45000076,,,115
2013/5/17,58.59999847,33.18999863,24.61000061,,,112
2013/5/20,58.29999924,33.47000122,24.57999992,,,112.5
2013/5/21,58.34999847,32.97000122,24.57999992,,,113
2013/5/22,58.65000153,33.02000046,24.75,,,112.5
2013/5/23,57.90000153,32.90000153,24.54999924,,,110.5
2013/5/24,57,32.31999969,24.21999931,,,109.5
2013/5/27,56.79999924,34.06999969,24.04999924,,,109.5
2013/5/28,57.40000153,32.11000061,24.29999924,,,112
2013/5/29,57.34999847,32.18999863,24.31999969,,,110.5
2013/5/30,57.40000153,32.72000122,24.30999947,,,111
2013/5/31,57.5,32.49000168,24.30999947,,,111.5
2013/6/3,56.45000076,32.13999939,23.89999962,,,108
2013/6/4,56.70000076,32.15000153,24.10000038,,,109
2013/6/5,56.54999924,32.20999908,23.95999908,,,109.5
2013/6/6,56.20000076,31.79999924,23.81999969,,,108.5
2013/6/7,55.95000076,31.94000053,23.64999962,,,108
2013/6/10,56.54999924,32.11000061,23.89999962,,,110
2013/6/11,56.54999924,32.15999985,23.79999924,,,110
2013/6/13,55.90000153,31,23.5,,,106
2013/6/14,55.15000153,31.42000008,23.34000015,,,105
2013/6/17,54.84999847,31.32999992,23.23999977,,,105.5
2013/6/18,55.15000153,31.37999916,23.35000038,,,105
2013/6/19,55.5,31.57999992,23.45999908,,,106
2013/6/20,55,31.25,23.18000031,,,105
2013/6/21,54.09999847,30.5,22.95000076,,,102
2013/6/24,53.40000153,30.52000046,23.06999969,,,102.5
2013/6/25,53.29999924,30.53000069,23.04000092,,,101
2013/6/26,53.59999847,32.54999924,22.88999939,,,103
2013/6/27,54.04999924,30.89999962,23.10000038,,,103
2013/6/28,54.40000153,31.20000076,23.36000061,,,106
2013/7/1,54.79999924,31.56999969,23.40999985,,,109
2013/7/2,55.65000153,31.75,23.69000053,,,109
2013/7/3,55.20000076,31.57999992,23.52000046,,,107
2013/7/4,54.90000153,31.37999916,23.52000046,,,106.5
2013/7/5,55.25,31.62999916,23.70000076,,,107.5
2013/7/8,56.04999924,31.42000008,23.72999954,,,107
2013/7/9,55,31.60000038,23.60000038,,,104.5
2013/7/10,55.75,31.78000069,23.62000084,,,104.5
2013/7/11,56.75,32.29000092,23.84000015,,,107.5
2013/7/12,57.20000076,32.5,24.04000092,,,109.5
2013/7/15,57.34999847,32.47000122,24.10000038,,,108.5
2013/7/16,57.5,32.59000015,24.27000046,,,108.5
2013/7/17,57.40000153,32.74000168,24.35000038,,,108
2013/7/18,57.59999847,32.50999832,24.29999924,,,107.5
2013/7/19,56.90000153,32.11999893,24.21999931,,,99.40000153
2013/7/22,56.15000153,33,24.01000023,,,98
2013/7/23,56.5,32.33000183,24.22999954,,,98.5
2013/7/24,56.79999924,32.49000168,24.46999931,,,100.5
2013/7/25,56.79999924,32.41999817,24.43000031,,,102
2013/7/26,57,32.45000076,24.32999992,,,103
2013/7/29,56.70000076,32.38000107,24.29999924,,,100
2013/7/30,56.75,32.20000076,24.18000031,,,100.5
2013/7/31,56.95000076,32.36999893,24.29999924,,,101.5
2013/8/1,56.54999924,32.18999863,24.45000076,,,102
2013/8/2,56.59999847,32.29999924,24.35000038,,,102.5
2013/8/5,56.5,32.45999908,24.27000046,,,100
2013/8/6,56.40000153,32.11999893,24.28000069,,,100.5
2013/8/7,55.54999924,31.85000038,24.05999947,,,98.5
2013/8/8,55,32.15000153,23.82999992,,,96
2013/8/9,54.90000153,31.48999977,23.81999969,,,100
2013/8/12,55,31.52000046,23.71999931,,,96.40000153
2013/8/13,55.34999847,31.79999924,23.86000061,,,96
2013/8/14,55.54999924,31.79999924,24.09000015,,,96
2013/8/15,54.84999847,31.52000046,23.76000023,,,96.40000153
2013/8/16,54.65000153,31.5,23.65999985,,,95.40000153
2013/8/19,55.04999924,31.69000053,23.70999908,,,95.5
2013/8/20,54.84999847,31.65999985,23.62000084,,,95.19999695
2013/8/22,54.29999924,31.47999954,23.39999962,,,93
2013/8/23,54.5,31.13999939,23.37999916,,,95.69999695
2013/8/26,55,31.37999916,23.5,,,97.59999847
2013/8/27,55,31.37000084,23.51000023,,,96
2013/8/28,54.34999847,31.18000031,23.30999947,,,95.59999847
2013/8/29,54.84999847,31.40999985,23.39999962,,,96.90000153
2013/8/30,55.59999847,31.71999931,23.54999924,,,99.59999847
2013/9/2,55.95000076,31.84000015,23.71999931,,,100
2013/9/3,56.59999847,32.29999924,23.87000084,,,103
2013/9/4,56.5,32.27999878,24.03000069,,,100.5
2013/9/5,56.70000076,32.16999817,24.03000069,,,100.5
2013/9/6,56.84999847,32.38999939,24.18000031,,,102
2013/9/9,57,32.38999939,24.20000076,,,102.5
2013/9/10,57.34999847,32.75999832,24.20000076,,,103
2013/9/11,57.5,32.43000031,24.27000046,,,103
2013/9/12,57.40000153,32.65999985,24.25,,,103
2013/9/13,57.5,32.66999817,24.29999924,,,102.5
2013/9/16,57.45000076,32.61000061,24.20000076,,,104
2013/9/17,57.5,32,24.40999985,,,105.5
2013/9/18,57.90000153,32.18000031,24.34000015,,,105
2013/9/23,57.54999924,32.68000031,24.37999916,,,103
2013/9/24,58,32.72000122,24.45999908,,,105
2013/9/25,58,32.75,24.45000076,,,104.5
2013/9/26,57.70000076,32.68000031,24.43000031,,,103.5
2013/9/27,57.40000153,32.61999893,24.20999908,,,103.5
2013/9/30,57,32.36000061,24.10000038,,,100.5
2013/10/1,57,32.5,24.19000053,,,100.5
2013/10/2,57.5,32.5,24.28000069,,,103.5
2013/10/3,57.5,32.90000153,24.27000046,,,103.5
2013/10/4,58.5,33.06999969,24.45999908,,,104.5
2013/10/7,58.15000153,32.90000153,24.47999954,,,103.5
2013/10/8,57.84999847,33,24.39999962,,,103.5
2013/10/9,58.09999847,32.95000076,24.25,,,104
2013/10/11,58.84999847,33.09999847,24.35000038,,,105
2013/10/14,58.40000153,32.84999847,24.07999992,,,106.5
2013/10/15,58.45000076,32.59999847,23.96999931,,,106.5
2013/10/16,58.45000076,32.72999954,24.04000092,,,108
2013/10/17,58.65000153,32.90999985,24.17000008,,,107.5
2013/10/18,58.65000153,33,24.11000061,,,108.5
2013/10/21,59.04999924,33.20000076,24.20000076,,,111
2013/10/22,58.79999924,33.02999878,24.12999916,,,110
2013/10/23,59.09999847,32.99000168,24.15999985,,,111
2013/10/24,57.70000076,33.02000046,23.35000038,,,109
2013/10/25,57.34999847,32.77999878,23.23999977,,,108.5
2013/10/28,57.15000153,32.95999908,23.23999977,,,108
2013/10/29,57.45000076,32.88000107,23.13999939,,,108.5
2013/10/30,57.79999924,33.02000046,23.11000061,,,109
2013/10/31,57.84999847,32.43000031,23.26000023,,,108.5
2013/11/1,58,32.5,23.32999992,,,110.5
2013/11/4,57.40000153,32.47000122,22.95000076,,,108
2013/11/5,57.25,32.36000061,22.86000061,,,108.5
2013/11/6,56.79999924,32.20000076,22.72999954,,,106.5
2013/11/7,56.84999847,32.18999863,22.70999908,,,107
2013/11/8,56.59999847,32.04000092,22.70000076,,,105
2013/11/11,56.45000076,31.79999924,22.62000084,,,105
2013/11/12,56.59999847,31.85000038,22.45999908,,,106
2013/11/13,56.25,31.54999924,22.35000038,,,105
2013/11/14,56,31.54000092,22.13999939,,,104
2013/11/15,56.09999847,31.89999962,22.35000038,,,103.5
2013/11/18,56.34999847,31.88999939,22.40999985,,,104.5
2013/11/19,56.54999924,32,22.34000015,,,104.5
2013/11/20,56.65000153,32.09999847,22.44000053,,,104
2013/11/21,56.09999847,31.69000053,22.26000023,,,102
2013/11/22,55.5,31.52000046,22.09000015,,,100
2013/11/25,56.15000153,31.87000084,22.18000031,,,101
2013/11/26,56,31.87000084,22.20000076,,,102
2013/11/27,56.70000076,32.15000153,22.39999962,,,105
2013/11/28,57.34999847,32.29999924,22.54999924,,,105
2013/11/29,57.34999847,32.27999878,22.62999916,,,104.5
2013/12/2,57.59999847,32.29999924,22.79999924,,,105
2013/12/3,57.34999847,32.20000076,22.77000046,,,104
2013/12/4,57.25,32.09999847,22.77000046,,,103.5
2013/12/5,57.45000076,32.15999985,22.75,,,105
2013/12/6,57.04999924,32.15999985,22.70000076,,,103
2013/12/9,57.54999924,32.45000076,22.70000076,,,104
2013/12/10,57.54999924,32.40000153,22.79999924,,,104.5
2013/12/11,57.95000076,32.54999924,22.75,,,103.5
2013/12/12,57.59999847,32.33000183,22.57999992,,,104.5
2013/12/13,57.09999847,32.86000061,22.61000061,,,102.5
2013/12/16,57.25,32.13999939,22.64999962,,,102.5
2013/12/17,57.15000153,32.29999924,22.60000038,,,103
2013/12/18,57.20000076,32.11000061,22.68000031,,,102.5
2013/12/19,57.40000153,32.11000061,22.79999924,,,102
2013/12/20,57.34999847,32.29000092,22.81999969,,,101.5
2013/12/23,57.54999924,32.5,22.79999924,,,103
2013/12/24,57.84999847,32.54000092,22.85000038,,,104
2013/12/25,57.90000153,32.54999924,22.84000015,,,102.5
2013/12/26,57.84999847,32.59999847,22.85000038,,,103
2013/12/27,57.79999924,32.59999847,22.88999939,,,103.5
2013/12/30,58.34999847,32.86000061,22.95999908,,,104
2013/12/31,59.04999924,33.00999832,23.12000084,,,105.5
2014/1/2,58.70000076,32.88999939,23.05999947,,,105
2014/1/3,58.45000076,32.70000076,23.09000015,,,103
2014/1/6,57.75,32.36999893,22.96999931,,,102
2014/1/7,57.75,32.43999863,22.85000038,,,102.5
2014/1/8,57.70000076,32.5,22.92000008,,,103
2014/1/9,57.65000153,32.47999954,23.04000092,,,102.5
2014/1/10,57.5,32.56999969,23,,,102
2014/1/13,58,32.79999924,23.14999962,,,103
2014/1/14,57.70000076,32.54000092,23.10000038,,,102.5
2014/1/15,57.95000076,32.75999832,23.10000038,,,104
2014/1/16,58.5,33.16999817,23.32999992,,,106
2014/1/17,58.59999847,33.11000061,23.37999916,,,108
2014/1/20,58.40000153,33.09000015,23.32999992,,,107
2014/1/21,58.75,33.15999985,23.60000038,,,108.5
2014/1/22,58.45000076,33.11000061,23.56999969,,,106
2014/1/23,58.59999847,33.08000183,23.59000015,,,108.5
2014/1/24,58.29999924,32.97000122,23.54000092,,,107
2014/1/27,58.09999847,32.5,23.20000076,,,106
2014/2/5,56.40000153,31.45999908,22.70000076,,,102
2014/2/6,55.95000076,31.75,22.60000038,,,101
2014/2/7,56.40000153,32,22.65999985,,,103.5
2014/2/10,56.90000153,32.18999863,22.85000038,,,104
2014/2/11,56.59999847,32.20000076,22.89999962,,,104.5
2014/2/12,57.15000153,32.5,23.02000046,,,105
2014/2/13,57.45000076,32.49000168,23.10000038,,,105
2014/2/14,57.70000076,32.66999817,23.10000038,,,106.5
2014/2/17,58.09999847,32.88999939,23.10000038,,,108
2014/2/18,57.95000076,33.41999817,23.07999992,,,108.5
2014/2/19,58.09999847,33.47999954,23.13999939,,,108
2014/2/20,58.04999924,32.79999924,23.11000061,,,106.5
2014/2/21,58.40000153,33.09000015,23.14999962,,,107
2014/2/24,58.40000153,33.27000046,23.12000084,,,107.5
2014/2/25,58.25,33.16999817,23.10000038,,,107.5
2014/2/26,58,33.13000107,23.06999969,,,107.5
2014/2/27,58.29999924,33.34999847,23.14999962,,,107.5
2014/3/3,57.79999924,33.33000183,23.13999939,,,108
2014/3/4,57.90000153,32.29999924,23.04999924,,,108
2014/3/5,58.20000076,33.29999924,23.12999916,,,108.5
2014/3/6,58.34999847,33.52000046,23.11000061,,,110
2014/3/7,59.29999924,33.95999908,23.22999954,,,114
2014/3/10,59.29999924,33.84999847,23.21999931,,,114.5
2014/3/11,59.25,33.70999908,23.10000038,,,113.5
2014/3/12,58.84999847,33.70000076,23.12000084,,,112.5
2014/3/13,59.25,33.91999817,23.12000084,,,116.5
2014/3/14,59.15000153,34.02000046,23.20999908,,,115
2014/3/17,59.15000153,33.86999893,23.18000031,,,114.5
2014/3/18,59.40000153,34.11000061,23.20000076,,,114.5
2014/3/19,59.40000153,33.79000092,23.29999924,,,114.5
2014/3/20,58.70000076,33.68000031,23.15999985,,,113
2014/3/21,58.65000153,33.02000046,23.05999947,,,114
2014/3/24,58.45000076,33.29000092,23,,,111.5
2014/3/25,58.5,33.65000153,23.15999985,,,111.5
2014/3/26,59.45000076,33.86999893,23.32999992,,,115.5
2014/3/27,59.5,33.99000168,23.39999962,,,114.5
2014/3/28,59.84999847,34.04999924,23.51000023,,,116
2014/3/31,60.04999924,34.15000153,23.5,,,118
2014/4/1,60.25,34.34999847,23.64999962,,,119
2014/4/2,60.79999924,34.63999939,23.79999924,,,120.5
2014/4/3,60.79999924,34.5,23.92000008,,,118.5
2014/4/7,60.40000153,34.25999832,23.85000038,,,117.5
2014/4/8,60.45000076,34.5,23.85000038,,,117
2014/4/9,60.79999924,34.70000076,23.87999916,,,119.5
2014/4/10,61.25,34.84999847,23.97999954,,,119
2014/4/11,60.79999924,34.5,24,,,118.5
2014/4/14,61.09999847,34.65999985,23.89999962,,,120
2014/4/15,61.20000076,34.83000183,23.82999992,,,121.5
2014/4/16,61.34999847,34.70000076,24.15999985,,,121.5
2014/4/17,61.29999924,34.72000122,24.25,,,120.5
